img_file,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y,celeb_orig,celeb
000452.png,66,113,111,113,91,137,66,150,111,148,8142,4386
000453.png,72,110,104,110,75,132,77,154,99,156,4080,2178
000454.png,75,113,105,106,114,136,69,156,102,155,7091,3808
000455.png,67,113,111,112,91,137,67,149,109,150,8196,4411
000456.png,68,111,108,112,90,135,69,152,109,151,5,3
000457.png,69,111,108,111,86,134,71,150,106,153,7346,3952
000458.png,69,112,109,111,91,137,65,152,110,151,1002,566
000459.png,71,111,107,110,96,135,74,153,102,153,2706,1445
000460.png,73,112,106,108,79,125,75,156,98,154,3240,1740
000461.png,69,112,109,111,90,138,72,152,104,151,7385,3973
000462.png,69,111,108,112,88,137,67,152,110,152,6826,3677
000463.png,69,111,108,111,81,133,73,153,104,151,10130,5401
000464.png,69,111,107,111,91,132,75,152,103,152,3027,1627
000465.png,68,111,108,112,89,142,69,150,108,153,7593,4088
000466.png,69,112,108,111,88,137,73,152,104,152,8271,4453
000467.png,68,112,109,112,89,143,67,151,110,151,497,292
000468.png,69,110,107,112,80,139,76,152,103,152,9192,4961
000469.png,70,110,107,111,86,135,75,152,102,153,4991,2669
000470.png,69,111,108,112,90,129,74,151,104,152,1309,720
000471.png,68,111,108,112,77,141,68,151,110,151,384,229
000472.png,67,112,110,112,87,135,69,150,108,150,6361,3423
000473.png,70,110,106,111,90,131,76,153,102,153,9519,5092
000474.png,71,110,106,111,92,129,73,152,104,156,3958,2117
000475.png,69,112,109,111,91,130,68,151,108,151,8916,4815
000476.png,68,111,109,112,89,138,70,152,108,150,7011,3765
000477.png,70,111,107,111,85,136,72,152,105,153,10168,5423
000478.png,68,112,109,111,88,140,72,151,103,150,4876,2597
000479.png,71,111,106,110,86,137,72,153,103,154,9047,4896
000480.png,70,111,107,111,87,134,75,153,101,153,5177,2768
000481.png,69,111,108,112,88,143,73,151,105,153,22,14
000482.png,71,111,106,110,85,132,74,154,102,153,2755,1471
000483.png,68,111,108,113,74,133,69,148,109,154,7795,4195
000484.png,69,111,108,111,89,137,69,152,108,152,6618,3564
000485.png,70,112,108,110,101,139,69,153,106,151,1723,945
000486.png,69,111,108,111,77,134,70,151,107,153,7391,3977
000487.png,68,111,108,112,89,134,67,150,112,152,1819,996
000488.png,68,111,109,112,91,136,75,151,102,151,1984,1084
000489.png,67,112,110,113,87,138,67,150,110,150,8532,4608
000490.png,72,111,106,110,100,136,73,155,103,153,8820,4758
000491.png,70,109,105,112,102,130,78,153,102,154,7007,3763
000492.png,68,112,109,112,85,141,69,150,108,151,33,24
000493.png,67,112,110,112,87,132,69,150,108,151,5236,2805
000494.png,70,111,107,111,90,135,71,152,106,152,5795,3125
000495.png,68,112,109,112,90,142,67,150,109,152,4449,2384
000496.png,67,112,109,112,87,140,67,150,111,151,1685,926
000497.png,68,112,109,112,89,132,68,151,108,151,7503,4035
000498.png,68,111,109,112,90,141,70,152,107,150,165,105
000499.png,71,110,106,110,86,131,74,155,102,153,3670,1968
000500.png,70,111,107,111,82,135,73,152,104,153,4289,2288
000501.png,68,112,109,112,91,131,66,151,110,151,7279,3912
000502.png,69,112,108,111,88,134,73,151,103,152,8365,4507
000503.png,69,111,108,111,89,136,74,152,102,152,9712,5181
000504.png,67,112,110,112,89,139,65,150,112,150,2857,1524
000505.png,67,112,110,112,92,133,70,151,107,150,7000,3759
000506.png,67,111,109,113,83,138,68,149,110,152,4446,2381
000507.png,70,110,106,111,93,134,74,152,104,154,8800,4747
000508.png,67,112,110,112,90,141,65,150,112,150,3356,1803
000509.png,68,111,108,112,76,144,66,149,112,154,8530,4606
000510.png,69,111,108,111,93,136,72,152,105,151,1396,769
000511.png,70,111,107,110,88,138,73,153,104,152,6212,3350
000512.png,72,111,105,109,78,132,73,155,103,154,9390,5040
000513.png,67,112,110,112,87,134,71,150,107,151,7523,4047
000514.png,67,112,110,113,83,142,67,150,111,151,6458,3477
000515.png,69,111,108,111,89,135,72,152,104,152,2997,1607
000516.png,69,112,108,111,89,133,73,151,104,153,2896,1546
000517.png,69,113,110,110,92,140,62,152,112,150,9108,4923
000518.png,69,112,109,111,98,142,68,152,108,151,4374,2340
000519.png,67,111,109,113,81,140,68,149,111,152,731,419
000520.png,70,110,107,112,85,135,76,152,102,154,4633,2472
000521.png,70,111,107,111,77,132,72,153,105,153,8237,4437
000522.png,69,113,109,111,97,135,65,152,110,150,412,243
000523.png,68,112,109,112,86,140,67,151,110,150,1388,764
000524.png,68,110,108,113,79,140,69,150,110,152,1997,1094
000525.png,69,111,108,111,88,129,72,153,105,151,3045,1636
000526.png,73,110,105,109,97,134,73,155,103,155,9897,5268
000527.png,70,111,107,111,89,133,72,153,104,152,6280,3381
000528.png,68,112,109,112,84,136,69,152,108,151,3748,2009
000529.png,74,108,102,109,105,134,77,159,101,155,3272,1753
000530.png,69,114,109,110,81,121,72,152,102,150,2156,1169
000531.png,69,112,109,110,98,139,70,152,105,151,6621,3567
000532.png,70,110,107,112,89,136,72,153,106,152,888,497
000533.png,70,110,107,112,97,127,73,151,105,154,10069,5366
000534.png,69,111,108,111,86,143,72,152,106,152,6803,3666
000535.png,70,113,109,110,73,127,68,153,106,151,1452,801
000536.png,69,110,107,112,93,135,74,152,104,153,2930,1569
000537.png,70,112,107,110,89,130,71,153,105,153,2129,1155
000538.png,70,111,107,111,103,132,71,154,106,151,10029,5345
000539.png,69,112,108,111,93,137,73,153,103,151,5548,2977
000540.png,68,112,109,112,85,131,68,149,110,152,10015,5337
000541.png,69,112,108,111,92,133,72,152,105,151,2818,1511
000542.png,70,110,106,111,97,134,74,153,103,153,6791,3660
000543.png,70,110,106,111,99,132,74,153,104,154,4947,2638
000544.png,69,111,108,111,84,135,71,152,107,152,7995,4305
000545.png,69,112,108,111,90,137,70,151,106,152,8346,4498
000546.png,72,113,107,109,81,127,71,152,102,154,1250,687
000547.png,70,108,105,113,104,123,77,153,104,155,9544,5105
000548.png,69,111,107,111,89,137,72,152,105,152,5147,2753
000549.png,70,110,107,111,85,137,75,152,103,154,5046,2701
000550.png,69,111,108,112,88,138,75,152,103,151,7915,4259
000551.png,67,112,110,113,87,144,66,149,111,151,10163,5418
000552.png,69,111,108,112,89,137,72,152,105,152,6805,3667
000553.png,68,113,110,111,91,138,69,150,106,150,8539,4610
000554.png,69,111,108,112,87,139,70,151,108,152,9252,4991
000555.png,68,112,109,112,88,131,67,151,110,151,7936,4273
000556.png,67,112,110,112,86,138,66,150,111,151,7866,4233
000557.png,70,113,108,109,100,140,71,154,102,151,658,378
000558.png,70,111,108,111,93,137,70,151,107,154,6881,3701
000559.png,68,112,109,112,97,133,73,150,104,152,8802,4748
000560.png,70,111,108,111,89,135,73,152,104,153,1475,811
000561.png,69,112,108,111,92,135,65,151,112,152,4340,2322
000562.png,68,109,107,113,96,129,75,152,106,153,2097,1141
000563.png,69,112,109,111,96,133,70,150,106,153,8087,4359
000564.png,71,112,107,110,87,135,74,153,102,153,8469,4572
000565.png,68,111,109,112,91,140,68,151,110,150,7210,3874
000566.png,68,111,109,112,87,134,71,151,107,152,311,185
000567.png,68,112,109,112,85,138,70,150,107,152,87,57
000568.png,67,113,111,112,84,135,64,149,112,150,3488,1881
000569.png,70,111,107,111,84,134,71,153,106,152,1424,784
000570.png,70,111,107,111,87,135,75,153,102,153,5359,2871
000571.png,71,111,106,110,93,131,76,154,100,153,4085,2180
000572.png,69,111,108,111,93,136,69,153,107,151,924,521
000573.png,80,115,103,101,109,136,73,163,92,155,3258,1746
000574.png,67,110,109,113,93,139,69,150,111,152,2432,1315
000575.png,70,112,108,111,90,132,70,152,106,153,1253,688
000576.png,71,111,106,111,99,133,73,153,104,154,2642,1411
000577.png,69,110,107,112,98,132,75,154,103,151,7642,4115
000578.png,69,112,108,111,84,135,72,152,104,152,9805,5230
000579.png,68,112,109,112,84,134,71,150,106,152,302,179
000580.png,70,112,108,110,95,138,73,153,101,152,2897,1547
000581.png,69,110,107,112,91,128,72,153,107,152,8079,4353
000582.png,70,112,108,111,97,134,68,152,108,152,4873,2594
000583.png,67,112,110,112,90,142,66,150,110,150,898,504
000584.png,70,109,105,112,100,125,77,152,102,155,8474,4577
000585.png,69,112,109,111,91,139,71,151,105,152,6792,3661
000586.png,68,113,110,111,89,138,66,151,109,150,8666,4676
000587.png,70,112,108,111,86,138,72,152,104,152,4332,2315
000588.png,68,112,109,112,86,138,66,151,111,150,3129,1680
000589.png,67,113,111,112,90,139,66,149,110,150,1725,946
000590.png,68,111,108,112,82,137,71,151,106,151,7556,4065
000591.png,71,111,107,110,90,135,74,153,102,153,9448,5062
000592.png,69,110,108,112,97,133,70,152,109,151,4411,2360
000593.png,69,111,107,112,77,133,70,153,108,151,2747,1467
000594.png,70,111,107,111,90,134,73,152,103,152,7009,3764
000595.png,69,112,108,111,90,132,68,152,109,152,9722,5187
000596.png,71,111,107,110,89,136,74,152,103,154,8364,4506
000597.png,70,110,107,111,77,136,75,150,102,156,5597,3006
000598.png,73,111,105,109,76,128,77,155,98,155,6191,3339
000599.png,69,112,108,111,96,134,67,153,109,150,6691,3607
000600.png,69,112,108,111,90,139,73,152,104,152,4664,2485
000601.png,69,111,108,111,94,136,74,151,103,152,5200,2784
000602.png,69,111,108,112,90,124,68,151,109,153,998,564
000603.png,69,110,107,113,94,121,72,151,108,153,4395,2349
000604.png,69,111,108,111,84,133,69,153,108,151,4785,2547
000605.png,68,112,109,112,85,138,67,151,110,151,32,23
000606.png,69,110,106,112,99,127,75,153,104,152,9808,5231
000607.png,70,111,107,111,93,134,73,153,105,153,5910,3183
000608.png,69,110,107,113,79,137,72,150,107,155,8213,4423
000609.png,70,111,107,111,90,127,73,152,104,153,10042,5354
000610.png,69,111,108,112,82,138,69,153,108,151,9703,5177
000611.png,70,110,107,111,82,138,75,152,103,154,5903,3180
000612.png,71,110,106,111,101,132,77,154,101,153,2193,1185
000613.png,68,111,109,112,86,133,71,151,107,151,8833,4767
000614.png,73,111,105,109,99,134,76,156,99,154,3055,1644
000615.png,68,111,108,112,92,137,76,152,101,151,6461,3478
000616.png,67,111,109,113,89,143,64,150,114,151,1531,843
000617.png,70,112,108,110,92,143,70,151,105,153,9074,4912
000618.png,68,111,108,112,89,135,69,150,108,153,3431,1843
000619.png,69,111,108,111,89,134,73,153,104,152,8743,4717
000620.png,65,111,110,114,83,135,69,149,111,149,4090,2183
000621.png,70,112,108,110,86,136,71,152,104,153,8959,4842
000622.png,69,111,108,111,86,132,71,152,106,152,6546,3525
000623.png,69,112,109,111,99,132,68,152,108,151,2978,1598
000624.png,70,111,108,111,93,133,72,152,104,153,1173,651
000625.png,68,112,109,112,84,137,68,150,109,152,7498,4033
000626.png,71,109,105,111,76,138,78,154,100,154,3863,2069
000627.png,66,110,109,115,84,136,77,149,105,151,1811,990
000628.png,66,113,111,112,89,132,62,151,114,148,3175,1709
000629.png,70,111,107,111,96,138,71,153,106,153,4342,2324
000630.png,70,111,108,111,81,137,72,152,105,153,5114,2733
000631.png,67,112,110,112,85,137,66,151,110,150,5235,2804
000632.png,68,112,109,112,90,137,71,151,106,150,8485,4582
000633.png,68,112,109,112,90,133,66,152,111,150,9577,5118
000634.png,68,112,110,112,95,140,65,151,112,150,8443,4560
000635.png,71,110,105,110,75,138,74,152,103,156,1015,571
000636.png,68,112,109,112,92,137,67,150,110,152,4717,2505
000637.png,68,112,109,112,87,134,70,152,107,151,7949,4280
000638.png,70,112,108,111,86,132,70,153,106,151,6238,3363
000639.png,70,111,107,111,97,134,74,154,103,152,7524,4048
000640.png,70,111,107,111,83,137,72,152,104,153,3239,1739
000641.png,68,112,109,112,82,137,68,149,110,152,3473,1870
000642.png,67,112,110,112,89,140,69,150,108,151,3058,1646
000643.png,67,113,111,112,89,141,63,150,113,149,5530,2966
000644.png,71,111,107,111,98,135,77,154,99,152,4728,2514
000645.png,67,111,109,113,81,134,69,150,109,151,5415,2903
000646.png,71,113,108,109,99,139,67,156,106,149,4438,2379
000647.png,69,111,108,111,89,138,72,152,104,152,5548,2977
000648.png,69,113,109,110,100,140,71,154,103,149,1565,864
000649.png,71,110,106,111,84,134,80,152,98,155,5341,2858
000650.png,67,112,109,112,84,140,67,150,110,150,2948,1579
000651.png,71,112,107,109,94,135,74,154,100,153,6718,3622
000652.png,69,110,107,112,85,135,75,152,104,153,7017,3769
000653.png,69,111,108,112,91,133,73,152,104,152,10029,5345
000654.png,69,110,107,112,81,135,71,151,107,154,7318,3936
000655.png,71,111,106,110,77,138,70,154,106,153,2323,1260
000656.png,68,112,109,112,88,133,72,151,105,151,3279,1758
000657.png,69,110,107,112,78,137,70,153,108,152,3942,2111
000658.png,68,111,109,112,95,127,76,151,102,151,2688,1436
000659.png,68,112,109,112,89,137,70,150,107,151,8603,4642
000660.png,67,112,110,112,88,134,66,150,111,151,4952,2643
000661.png,70,111,107,111,87,135,68,153,110,152,8419,4542
000662.png,70,110,107,112,89,136,73,153,105,153,6096,3285
000663.png,70,111,108,111,103,139,71,154,105,150,2608,1399
000664.png,71,110,106,111,92,130,73,154,104,153,334,197
000665.png,68,112,109,112,90,140,71,152,105,151,3148,1693
000666.png,69,112,109,111,96,143,70,152,106,150,128,81
000667.png,69,111,108,112,91,138,71,152,106,151,7646,4116
000668.png,68,112,109,111,88,140,70,151,106,151,9023,4882
000669.png,70,112,108,110,98,136,72,153,103,152,3436,1846
000670.png,68,111,109,113,78,136,66,150,112,152,4951,2642
000671.png,69,111,107,112,91,132,73,153,105,152,7931,4270
000672.png,68,112,109,112,92,133,71,150,106,152,3439,1848
000673.png,68,112,109,112,90,133,72,151,105,151,2611,1401
000674.png,69,111,108,112,90,141,72,151,105,152,7180,3856
000675.png,68,111,108,112,97,124,76,151,102,152,3149,1694
000676.png,68,111,108,112,86,135,70,152,108,151,3407,1828
000677.png,68,111,108,112,95,139,71,151,107,152,4774,2540
000678.png,68,111,109,112,77,137,70,150,108,152,7386,3974
000679.png,67,112,110,112,88,121,73,151,104,150,5188,2774
000680.png,70,111,107,111,92,135,76,153,101,152,3475,1872
000681.png,68,113,110,111,94,144,66,151,110,150,2275,1238
000682.png,69,110,107,112,88,136,76,150,103,154,3981,2130
000683.png,70,111,107,110,84,132,74,152,102,153,6357,3421
000684.png,73,112,105,108,77,129,75,155,99,155,9506,5085
000685.png,69,110,107,112,82,140,71,153,107,152,8208,4418
000686.png,70,111,107,111,87,132,67,152,109,153,1896,1040
000687.png,68,111,108,112,91,129,74,151,104,152,7769,4179
000688.png,71,111,106,110,85,135,71,153,105,154,6750,3638
000689.png,69,112,108,111,97,129,68,151,108,153,4947,2638
000690.png,67,111,109,113,83,136,67,150,111,151,1862,1022
000691.png,69,112,108,111,94,133,73,152,103,152,675,389
000692.png,70,112,108,110,90,137,73,152,102,153,9791,5223
000693.png,71,111,106,110,83,138,72,153,105,154,5374,2878
000694.png,71,113,108,109,102,143,67,154,106,151,1885,1034
000695.png,71,110,106,111,90,132,75,154,102,153,9035,4888
000696.png,68,112,109,111,90,135,68,151,108,151,8211,4421
000697.png,70,110,107,112,76,138,67,151,111,154,5407,2899
000698.png,68,111,109,112,87,132,67,150,111,151,10095,5382
000699.png,68,112,109,112,94,133,72,151,104,151,396,235
000700.png,72,111,106,109,100,137,74,155,101,153,4202,2236
000701.png,69,112,108,111,87,133,70,152,107,152,682,394
000702.png,68,112,109,112,85,140,70,151,107,150,614,359
000703.png,68,112,109,112,88,137,69,151,108,150,9730,5192
000704.png,67,112,110,113,92,136,67,151,110,148,7575,4076
000705.png,70,112,108,111,89,132,73,151,103,153,1253,688
000706.png,71,111,106,111,80,134,75,153,102,154,1083,605
000707.png,67,111,109,113,76,139,66,149,113,152,5702,3072
000708.png,72,109,104,110,84,133,79,153,99,158,517,304
000709.png,69,111,107,112,77,133,69,151,109,153,7870,4236
000710.png,69,111,108,112,82,134,72,152,106,151,4223,2249
000711.png,69,113,109,110,96,142,71,152,103,151,7356,3958
000712.png,68,112,109,112,84,134,68,153,109,150,9948,5299
000713.png,70,111,108,111,82,140,67,151,110,154,6413,3453
000714.png,71,110,106,111,99,140,74,154,103,153,4171,2225
000715.png,69,111,108,112,89,134,75,152,102,151,6461,3478
000716.png,67,113,110,112,92,137,71,150,105,149,7078,3802
000717.png,70,111,107,111,89,137,74,153,102,153,6286,3383
000718.png,68,111,109,112,85,142,67,150,110,152,2238,1213
000719.png,67,112,110,112,87,141,67,151,110,149,1496,825
000720.png,69,112,108,111,88,131,71,151,105,152,9045,4894
000721.png,67,112,109,113,86,144,69,150,109,151,397,236
000722.png,68,112,109,112,82,130,68,150,109,152,5179,2770
000723.png,69,111,108,112,91,139,71,153,106,151,6546,3525
000724.png,70,110,106,111,85,134,74,152,104,154,7265,3903
000725.png,71,109,105,111,69,135,72,154,106,155,8882,4796
000726.png,71,115,109,108,100,135,68,154,102,150,3212,1730
000727.png,67,111,109,113,82,139,66,150,113,151,7479,4025
000728.png,71,110,106,110,101,131,73,154,103,154,4133,2203
000729.png,70,110,106,111,93,131,73,152,105,154,5606,3011
000730.png,70,110,107,111,92,136,74,153,104,153,4122,2196
000731.png,69,111,107,112,93,130,75,153,103,152,7181,3857
000732.png,69,111,108,111,83,134,73,151,104,153,760,430
000733.png,69,112,108,111,88,144,73,152,102,152,9516,5090
000734.png,71,111,106,110,81,135,72,152,104,155,1960,1071
000735.png,68,112,109,111,90,128,68,150,108,152,5372,2877
000736.png,68,112,109,112,86,142,70,150,107,151,9130,4930
000737.png,67,111,109,113,88,136,70,150,108,151,240,146
000738.png,68,111,108,112,89,139,72,152,107,151,7897,4252
000739.png,69,112,109,111,90,136,68,152,108,151,7633,4111
000740.png,68,112,109,112,89,137,66,151,110,150,6327,3404
000741.png,69,111,108,111,89,135,74,152,103,152,2887,1543
000742.png,70,111,107,111,88,133,74,153,103,152,5767,3111
000743.png,69,111,108,111,93,134,70,152,107,152,8503,4592
000744.png,68,112,109,111,84,142,67,151,110,151,4306,2300
000745.png,69,111,108,111,88,139,71,152,106,152,6772,3649
000746.png,71,111,106,110,81,135,72,154,105,153,1566,865
000747.png,73,110,105,109,82,134,76,155,100,155,2518,1360
000748.png,70,112,108,111,85,133,74,153,102,152,3920,2099
000749.png,71,112,107,110,84,136,72,153,104,153,1050,588
000750.png,69,112,108,111,74,136,74,152,102,151,5653,3041
000751.png,71,111,106,111,80,132,74,154,103,153,5310,2840
000752.png,70,108,105,112,67,141,70,151,111,156,2524,1363
000753.png,70,114,109,109,76,129,70,155,103,150,9847,5249
000754.png,67,111,109,113,81,143,70,150,108,151,3590,1935
000755.png,71,111,106,110,89,134,72,155,104,153,180,113
000756.png,69,111,108,111,83,132,69,151,108,153,6079,3278
000757.png,73,109,103,110,102,128,75,157,102,155,1062,594
000758.png,70,112,108,110,84,131,75,154,100,151,4694,2497
000759.png,68,112,109,111,90,137,65,151,111,151,9184,4956
000760.png,70,110,106,111,81,138,72,152,106,154,1756,964
000761.png,67,112,110,112,86,134,69,150,108,151,656,376
000762.png,69,111,108,112,88,139,72,152,105,152,3636,1954
000763.png,67,112,110,112,87,145,65,150,111,150,7126,3825
000764.png,68,111,109,113,84,141,70,151,109,151,3195,1720
000765.png,68,113,110,111,90,138,73,152,102,150,107,69
000766.png,70,109,106,112,100,133,76,152,103,154,150,96
000767.png,68,112,109,112,94,136,70,151,107,151,6455,3475
000768.png,69,111,107,112,85,142,72,150,106,154,8418,4541
000769.png,70,113,108,109,80,126,71,154,103,151,815,455
000770.png,70,111,107,111,94,125,77,150,100,154,1620,897
000771.png,72,109,105,111,76,134,72,154,106,155,4387,2345
000772.png,70,110,107,111,82,132,75,152,103,154,7227,3881
000773.png,69,110,107,112,85,138,73,152,106,152,4334,2317
000774.png,69,111,108,112,90,131,72,152,105,151,1156,642
000775.png,68,111,109,112,83,139,67,151,110,151,2580,1388
000776.png,69,111,108,112,86,130,71,151,106,152,8313,4478
000777.png,71,109,105,111,75,139,74,153,105,155,8905,4810
000778.png,71,112,107,109,89,136,73,153,102,154,8597,4639
